外语教学与研究出版社,二年级,下册,module,7,dragon,1,x,"[{'n.': ['龙，龙船', '[D-][天文学]天龙（星座）', '[口语、贬义]脾气暴躁的人']}]"
外语教学与研究出版社,二年级,下册,module,7,dragon dance,2,x,
外语教学与研究出版社,二年级,下册,module,7,picnic,1,n,"[{'n.': ['野餐郊游', '供野餐吃的食品', '猪的肩肉', '轻松的工作']}, {'vi.': ['去野餐，参加野餐', '野餐式地用餐', '在户外用餐']}, {'vt.': ['用野餐招待']}]"
外语教学与研究出版社,二年级,下册,module,7,family,1,b,"[{'n.': ['家庭', '家族', '孩子', '祖先']}, {'adj.': ['家庭的', '一家所有的', '属于家庭的', '适合全家人的']}]"
外语教学与研究出版社,二年级,下册,module,7,beach,1,n,"[{'n.': ['海滩，海滨', '岸上的沙子和卵石']}, {'vt.': ['将…拖上岸', '将滑艇拖到小屋前面的岸边']}]"
外语教学与研究出版社,二年级,下册,module,8,hill,1,n,"[{'n.': ['小山，山冈', '斜坡']}, {'v.': ['把…堆成小山', '培土于…周围']}]"
外语教学与研究出版社,二年级,下册,module,8,past,1,n,"[{'adj.': ['过去的，以前的', '结束的', '前任的']}, {'n.': ['过去，过往', '往事', '[语]过去时']}, {'prep.': ['超过，超出', '远于', '越过']}, {'adv.': ['经过，超过']}]"
外语教学与研究出版社,二年级,下册,module,8,station,1,n,"[{'n.': ['车站', '所，局', '身份', '电视台']}, {'vt.': ['配置，安置', '驻扎']}]"
外语教学与研究出版社,二年级,下册,module,8,hospital,1,b,"[{'n.': ['医院', '收容所', '养老院', '〈古〉旅客招待所']}]"
外语教学与研究出版社,二年级,下册,module,8,stop,1,b,"[{'vi.': ['停止', '中断', '逗留', '（使）停止工作']}, {'vt.': ['塞住', '堵塞', '阻挠', '止付']}, {'n.': ['停止', '（管风琴的）音栓', '停车站', '（管风琴的）音管']}]"
外语教学与研究出版社,二年级,下册,module,8,turn,1,b,"[{'v.': ['使转动', '旋转', '转身', '翻转']}, {'n.': ['转动', '转向', '转弯处', '转变']}]"
外语教学与研究出版社,二年级,下册,module,8,around,1,n,"[{'adv.': ['大约', '旋转', '到处，四处', '在周围']}, {'prep.': ['围绕', '在附近', '前后，左右', '在…周围']}]"
外语教学与研究出版社,二年级,下册,module,8,turn around,2,n,
外语教学与研究出版社,二年级,下册,module,8,ground,1,n,"[{'n.': ['地面，土地', '基础', '范围', '阵地，战场']}, {'vi.': ['搁浅，停飞', '着陆']}, {'vt.': ['把…放在地上', '在…的基础树立上', '交给…基本知识', '使…受初步训练']}, {'v.': ['grind的过去式和过去分词']}]"
外语教学与研究出版社,二年级,下册,module,8,again,1,b,"[{'adv.': ['再一次', '再说', '此外', '不过']}]"
外语教学与研究出版社,二年级,下册,module,8,jump,1,b,"[{'vt.': ['跳', '跳过', '快速移动', '（因吃惊、害怕或激动而）猛地一动']}, {'vi.': ['暴涨', '跳跃', '猛增']}, {'n.': ['猛长，暴涨', '（需要跳越的）障碍', '跳伞']}]"
外语教学与研究出版社,二年级,下册,module,8,back,1,b,"[{'n.': ['背，背部', '背面，反面', '后面，后部', '（椅子等的）靠背']}, {'vt.': ['使后退', '支持', '加背书于', '下赌注于']}, {'vi.': ['后退', '倒退']}, {'adj.': ['背部的', '后面的', '以前的', '拖欠的']}, {'adv.': ['以前', '向后地']}]"
外语教学与研究出版社,二年级,下册,module,8,come back,2,b,
外语教学与研究出版社,二年级,下册,module,9,left,1,b,"[{'adj.': ['左边的，左侧的', '左派的']}, {'n.': ['左，左面', '[军]左翼', '左派，激进分子']}, {'adv.': ['向左', '在左边']}, {'v.': ['离开( leave的过去式和过去分词)']}]"
外语教学与研究出版社,二年级,下册,module,9,turn left,2,n,
外语教学与研究出版社,二年级,下册,module,9,right,1,b,"[{'adv.': ['立刻，马上', '向右，右边', '恰当地', '一直']}, {'adj.': ['右方的', '正确的', '合适的', '好的，正常的']}, {'n.': ['正确，正当', '右边', '权利', '右手']}, {'vt.': ['纠正', '扶直，使正', '整理', '补偿']}, {'vi.': ['（船舶等）复正，恢复平稳']}]"
外语教学与研究出版社,二年级,下册,module,9,turn right,2,n,
外语教学与研究出版社,二年级,下册,module,9,road,1,n,"[{'n.': ['路', '通路', '途径', '方法']}, {'vt.': ['在…设置路障', '（狗）沿臭迹追逐（猎物）', '（狗）闻着臭迹追']}]"
外语教学与研究出版社,二年级,下册,module,9,excuse me,2,n,
外语教学与研究出版社,二年级,下册,module,9,straight,1,n,"[{'adj.': ['直的', '连续的', '直率的', '整齐的']}, {'adv.': ['直地', '直接地', '坦率地', '立即']}, {'n.': ['直线', '直线部分']}]"
外语教学与研究出版社,二年级,下册,module,9,go straight on,2,n,
外语教学与研究出版社,二年级,下册,module,9,lost,1,n,"[{'adj.': ['失去的', '迷路的', '不知所措的']}, {'v.': ['遗失，失去（ lose的过去式和过去分词）', '（使）失去（所需要的东西，尤指钱）', '（因事故、年老、死亡等）损失', '浪费']}]"
外语教学与研究出版社,二年级,下册,module,9,out,1,n,"[{'adv.': ['出局', '在外，在外部', '完全，彻底', '出版']}, {'prep.': ['（表示来源）从', '（从…里）出来', '（表示不在原状态）脱离', '离去']}, {'vt.': ['使熄灭', '揭露', '驱逐']}, {'adj.': ['外面的', '出局的', '下台的', '外围的']}, {'n.': ['不流行', '出局']}]"
外语教学与研究出版社,二年级,下册,module,9,factory,1,n,"[{'n.': ['工厂，制造厂', '<古>代理店']}]"
外语教学与研究出版社,二年级,下册,module,10,next to,2,n,
外语教学与研究出版社,二年级,下册,module,10,cousin,1,b,"[{'n.': ['堂[表]兄弟姊妹', '远亲，同辈']}]"
外语教学与研究出版社,二年级,下册,module,10,supermarket,1,b,"[{'n.': ['超级市场', '自动售货商店']}]"
外语教学与研究出版社,二年级,下册,module,10,wrong,1,b,"[{'adj.': ['有毛病的，失常的', '错误的，不正确的', '不好的，不公正的', '反对的，相反的，颠倒的，背面的，里面的']}, {'adv.': ['不对，错误，失当', '不好，不公正', '逆，颠倒，翻转', '有毛病，不舒服']}, {'n.': ['过失，错误', '不义的行为', '不义行为', '犯罪']}, {'vt.': ['委屈，无理地对待，诽谤']}]"
外语教学与研究出版社,二年级,下册,module,10,way,1,b,"[{'n.': ['道路', '方法', '方向', '某方面']}, {'adv.': ['远远地，大大地']}]"
外语教学与研究出版社,二年级,下册,module,10,turn back,2,n,
外语教学与研究出版社,二年级,下册,module,10,front,1,n,"[{'n.': ['前面', '正面', '身体前部', '前线']}, {'adj.': ['前面的', '正面的', '舌前的']}, {'v.': ['面向', '在…前面', '用…作正面', '领导']}]"
外语教学与研究出版社,二年级,下册,module,10,in front of,2,n,
外语教学与研究出版社,二年级,下册,module,10,well,1,b,"[{'adv.': ['好', '很', '好意地', '高高兴兴地']}, {'adj.': ['健康的', '井的', '良好的', '恰当的']}, {'int.': ['（用于表示惊讶，疑虑，接受等）']}, {'n.': ['泉', '源泉', '水井']}, {'vi.': ['（液体）涌出', '流出', '涌流', '涌上']}, {'vt.': ['涌出，喷出']}]"
外语教学与研究出版社,二年级,下册,module,10,taxi,1,b,"[{'n.': ['出租车', '滑行']}, {'vi.': ['乘出租车', '（指飞机）在地面或水面滑行']}, {'vt.': ['用出租车运送', '使滑行']}]"
外语教学与研究出版社,二年级,下册,module,10,Mrs,1,b,"[{'abbr.': ['magnetic resonance blood-flow scanning 磁共振血流量扫描', 'multimer resolution system 多聚体分辨系统', 'myeloid-related sequence 骨髓相关序列']}]"
外语教学与研究出版社,二年级,下册,module,10,cinema,1,b,"[{'n.': ['电影院', '电影艺术', '电影业', '电影']}]"
